#{"t_start": 1565937205.1020954, "env_id": null}
r,l,t
779.63793,1000,28257.667846
811.071661,1000,28257.668501
750.061127,1000,28257.66861
744.295103,1000,28257.668719
648.818986,1000,28257.672972
753.194738,1000,28274.815914
709.077412,1000,28274.817008
703.842943,1000,28274.817166
628.451006,1000,28274.8176
642.657079,1000,28274.81802
816.235089,1000,28274.818863
868.623273,1000,28274.818986
636.953293,1000,28274.825111
860.961293,1000,28291.740426
827.259149,1000,28291.74118
606.582112,1000,28291.741185
709.403223,1000,28291.741245
699.367339,1000,28291.741537
624.740311,1000,28291.742175
694.843021,1000,28291.742221
699.694191,1000,28291.745148
940.076919,1000,28307.965499
949.331079,1000,28307.965997
929.025497,1000,28307.966035
685.824794,1000,28307.966111
960.320819,1000,28307.966465
963.973406,1000,28307.967664
750.614043,1000,28307.96796
703.515273,1000,28307.968609
794.841409,1000,28325.055019
835.779377,1000,28325.058104
834.898889,1000,28325.058479
674.215602,1000,28325.058517
776.901609,1000,28325.058797
740.488156,1000,28325.059483
758.12362,1000,28325.059705
620.835126,1000,28325.065037
599.625133,1000,28342.752373
585.597699,1000,28342.752435
564.248564,1000,28342.752713
601.284932,1000,28342.752876
669.265052,1000,28342.753303
579.680491,1000,28342.753404
656.655981,1000,28342.753528
671.864853,1000,28342.753826
835.954521,1000,28359.722228
676.571972,1000,28359.723731
609.731794,1000,28359.723767
608.991911,1000,28359.723892
797.006924,1000,28359.72408
716.943312,1000,28359.724541
652.434481,1000,28359.725215
693.850532,1000,28359.727774
750.521367,1000,28376.704601
618.733658,1000,28376.705315
636.783463,1000,28376.705683
683.963598,1000,28376.705742
684.949024,1000,28376.706331
679.165893,1000,28376.706412
736.683031,1000,28376.706412
719.534134,1000,28376.70912
707.22825,1000,28393.482544
632.774042,1000,28393.482821
609.20365,1000,28393.482975
782.856284,1000,28393.483104
675.745322,1000,28393.483104
840.460503,1000,28393.483406
724.337725,1000,28393.483422
866.87645,1000,28393.483533
804.886288,1000,28409.863527
770.538556,1000,28409.864861
895.334218,1000,28409.864889
764.550885,1000,28409.865116
885.576963,1000,28409.86553
940.590652,1000,28409.865733
635.844894,1000,28409.865958
854.778186,1000,28409.868708
876.711595,1000,28427.479922
704.341089,1000,28427.481311
884.719537,1000,28427.481623
792.294853,1000,28427.481744
931.064569,1000,28427.482097
766.582544,1000,28427.482118
842.632832,1000,28427.483231
964.173052,1000,28427.484825
858.110218,1000,28444.783163
728.005964,1000,28444.783455
879.86431,1000,28444.783628
876.035169,1000,28444.783985
816.790102,1000,28444.784095
799.844327,1000,28444.784095
834.56924,1000,28444.784156
929.047383,1000,28444.78441
847.779506,1000,28461.659086
653.128614,1000,28461.659953
736.569137,1000,28461.660011
850.84995,1000,28461.660348
764.822419,1000,28461.660453
922.103907,1000,28461.660691
873.753351,1000,28461.661524
890.455929,1000,28461.664214
883.863128,1000,28479.393974
720.114524,1000,28479.394379
837.386702,1000,28479.394665
868.711173,1000,28479.394892
852.101386,1000,28479.395337
700.377535,1000,28479.395444
844.567787,1000,28479.395504
834.305279,1000,28479.396923
565.617376,1000,28495.441948
787.485522,1000,28495.44249
740.487541,1000,28495.442621
821.135341,1000,28495.442713
931.178417,1000,28495.442841
900.454372,1000,28495.442902
793.082952,1000,28495.44294
747.343559,1000,28495.443666
763.606904,1000,28512.872653
550.295283,1000,28512.873994
832.255082,1000,28512.874749
954.868461,1000,28512.874838
797.984236,1000,28512.875729
814.945492,1000,28512.876141
950.835186,1000,28512.876243
762.912666,1000,28512.880924
812.670552,1000,28529.709459
813.95801,1000,28529.709495
873.886485,1000,28529.709686
914.925939,1000,28529.709814
881.97754,1000,28529.710046
812.772426,1000,28529.710098
843.481879,1000,28529.710291
715.674115,1000,28529.711
598.87477,1000,28547.33135
842.440569,1000,28547.331628
827.30749,1000,28547.331706
889.118311,1000,28547.331765
656.054989,1000,28547.332055
647.590316,1000,28547.33242
694.114969,1000,28547.332503
762.268735,1000,28547.333207
704.548995,1000,28566.395933
662.72844,1000,28566.396098
635.805665,1000,28566.396234
912.962097,1000,28566.396626
914.826052,1000,28566.396917
815.382677,1000,28566.397201
920.469479,1000,28566.397783
744.888833,1000,28566.398776
700.529001,1000,28583.316489
757.697438,1000,28583.316577
893.482722,1000,28583.317319
829.946344,1000,28583.317371
786.160028,1000,28583.317427
766.930958,1000,28583.317776
937.902376,1000,28583.317853
885.845712,1000,28583.31847
783.651965,1000,28601.744358
657.592762,1000,28601.744895
918.503717,1000,28601.745202
683.817773,1000,28601.745308
646.439732,1000,28601.745842
761.500583,1000,28601.746496
930.465439,1000,28601.746782
932.500202,1000,28601.74784
788.222063,1000,28619.635376
786.799625,1000,28619.635421
759.089992,1000,28619.63567
650.871552,1000,28619.635875
849.065131,1000,28619.635937
761.007324,1000,28619.63604
711.503728,1000,28619.637187
716.076788,1000,28619.637739
971.136971,1000,28636.258269
778.288403,1000,28636.258308
785.310581,1000,28636.258312
498.823905,1000,28636.258477
729.0253,1000,28636.25852
993.37562,1000,28636.258636
775.106759,1000,28636.259212
805.333852,1000,28636.26053
826.592064,1000,28652.931641
833.830591,1000,28652.934715
713.282909,1000,28652.934718
863.82204,1000,28652.93491
691.925719,1000,28652.934999
859.739373,1000,28652.935272
811.218992,1000,28652.936398
859.627397,1000,28652.940664
690.866701,1000,28669.543422
655.186209,1000,28669.543741
792.869342,1000,28669.543833
798.670172,1000,28669.543886
678.170415,1000,28669.544011
617.109706,1000,28669.544147
926.784652,1000,28669.544158
654.521453,1000,28669.54428
729.220333,1000,28687.287733
681.030432,1000,28687.288707
742.123188,1000,28687.288707
953.042565,1000,28687.288755
786.958173,1000,28687.289214
838.26299,1000,28687.290251
818.824449,1000,28687.29045
914.749504,1000,28687.291474
911.523921,1000,28704.552215
844.950616,1000,28704.554931
907.883842,1000,28704.555253
841.587347,1000,28704.555708
857.428711,1000,28704.555742
875.809884,1000,28704.555934
846.472291,1000,28704.556056
903.999727,1000,28704.563909
785.382825,1000,28721.607185
742.466426,1000,28721.607311
766.749787,1000,28721.60758
922.123516,1000,28721.60778
808.031292,1000,28721.607867
629.2839,1000,28721.608277
959.09607,1000,28721.608278
863.626514,1000,28721.608819
732.75031,1000,28738.180259
742.788741,1000,28738.180363
574.775306,1000,28738.180413
733.617513,1000,28738.18044
805.877055,1000,28738.180673
869.154046,1000,28738.180763
617.804789,1000,28738.180842
845.35901,1000,28738.18093
731.656787,1000,28754.99908
659.416273,1000,28755.001734
864.018433,1000,28755.002113
854.287203,1000,28755.002396
770.071283,1000,28755.002419
856.072174,1000,28755.002834
690.733175,1000,28755.003183
785.705245,1000,28755.010429
529.284666,1000,28771.728543
839.400191,1000,28771.729526
728.741329,1000,28771.729784
896.236877,1000,28771.729815
895.145303,1000,28771.730601
693.256019,1000,28771.730731
883.692164,1000,28771.731477
737.713632,1000,28771.736936
956.179906,1000,28788.53098
547.454241,1000,28788.532611
816.031252,1000,28788.532775
707.809061,1000,28788.532946
868.335216,1000,28788.533025
858.731598,1000,28788.533146
777.900268,1000,28788.533581
745.113815,1000,28788.536878
802.257107,1000,28805.291674
662.614049,1000,28805.293069
774.271291,1000,28805.293164
840.426255,1000,28805.293164
876.722847,1000,28805.293411
867.422581,1000,28805.293412
637.503594,1000,28805.293499
899.35346,1000,28805.297048
637.264274,1000,28822.148658
865.757818,1000,28822.148987
926.65879,1000,28822.149077
875.843022,1000,28822.149077
821.183882,1000,28822.149285
867.185592,1000,28822.149664
794.721555,1000,28822.149794
833.337,1000,28822.150405
587.471796,1000,28838.830921
653.17306,1000,28838.833224
701.186145,1000,28838.833241
610.281496,1000,28838.833279
844.878813,1000,28838.833307
883.371333,1000,28838.833425
775.057516,1000,28838.833826
644.611621,1000,28838.837183
895.207933,1000,28855.603372
701.406565,1000,28855.603895
720.597813,1000,28855.604021
909.003086,1000,28855.604103
656.507773,1000,28855.604227
807.737369,1000,28855.604287
819.900897,1000,28855.60432
711.503703,1000,28855.604921
794.934434,1000,28873.38164
677.965277,1000,28873.383506
632.968995,1000,28873.383506
726.685823,1000,28873.383676
915.396041,1000,28873.384133
645.919017,1000,28873.384145
910.929062,1000,28873.384757
761.679214,1000,28873.388269
858.233889,1000,28890.356099
630.979487,1000,28890.359082
559.837591,1000,28890.360188
730.028225,1000,28890.360357
901.117107,1000,28890.36061
920.743055,1000,28890.360887
805.965637,1000,28890.360887
896.573591,1000,28890.368914
711.485366,1000,28907.809872
904.273708,1000,28907.812978
830.617145,1000,28907.81304
863.931182,1000,28907.813078
903.181904,1000,28907.813082
922.256506,1000,28907.813174
924.434137,1000,28907.813524
777.416561,1000,28907.820847
984.031525,1000,28925.103987
903.942219,1000,28925.104117
655.807323,1000,28925.104182
898.375472,1000,28925.104187
905.568947,1000,28925.104499
923.992857,1000,28925.104843
866.52967,1000,28925.104894
676.958268,1000,28925.105726
818.053107,1000,28941.725712
581.211506,1000,28941.72828
635.254926,1000,28941.72865
823.821531,1000,28941.728665
871.029655,1000,28941.728726
856.019816,1000,28941.729219
756.567749,1000,28941.729333
805.3481,1000,28941.738248
722.53426,1000,28957.717855
533.495843,1000,28957.719963
568.099173,1000,28957.720027
745.923335,1000,28957.720023
811.604734,1000,28957.720256
833.157882,1000,28957.720335
672.09105,1000,28957.720385
658.238981,1000,28957.72477
883.683978,1000,28974.72165
880.11202,1000,28974.722129
619.216525,1000,28974.722132
899.471331,1000,28974.722249
713.121306,1000,28974.722334
736.766359,1000,28974.723022
903.304549,1000,28974.723207
771.314117,1000,28974.723543
622.551341,1000,28991.857265
705.507782,1000,28991.860479
800.979441,1000,28991.860503
711.160969,1000,28991.861223
860.513797,1000,28991.86129
894.985987,1000,28991.861326
875.777061,1000,28991.861723
609.354336,1000,28991.871044
692.617608,1000,29009.424953
666.701465,1000,29009.425204
692.382482,1000,29009.425321
748.98209,1000,29009.425394
833.664709,1000,29009.425757
890.235867,1000,29009.425946
911.712635,1000,29009.426051
896.569155,1000,29009.426317
805.478252,1000,29027.452935
662.633241,1000,29027.455396
775.219259,1000,29027.456171
661.082511,1000,29027.457009
577.490961,1000,29027.457091
687.00443,1000,29027.45808
1032.637069,1000,29027.460102
530.000899,1000,29027.465819
791.62414,1000,29043.985686
905.286963,1000,29043.986712
933.846546,1000,29043.986718
814.728846,1000,29043.986863
905.582451,1000,29043.987128
792.727345,1000,29043.987313
708.231132,1000,29043.989336
934.026369,1000,29043.990025
829.51316,1000,29060.951737
905.141785,1000,29060.954897
801.000129,1000,29060.955162
910.535439,1000,29060.955312
903.009696,1000,29060.955396
871.869232,1000,29060.955406
896.077609,1000,29060.955448
871.036581,1000,29060.965432
866.90614,1000,29077.737413
762.51097,1000,29077.737701
930.178189,1000,29077.737743
843.596307,1000,29077.737781
902.489064,1000,29077.737795
895.304532,1000,29077.73783
728.02343,1000,29077.738035
767.64052,1000,29077.738225
963.351132,1000,29094.700709
767.738399,1000,29094.700742
905.040995,1000,29094.701082
818.39575,1000,29094.701117
628.912154,1000,29094.701685
816.602995,1000,29094.702035
654.176698,1000,29094.702041
823.92988,1000,29094.704645
801.572585,1000,29111.461439
787.093664,1000,29111.461468
660.222152,1000,29111.461871
924.700562,1000,29111.462327
891.900683,1000,29111.462405
814.198553,1000,29111.462452
777.63265,1000,29111.462522
780.114571,1000,29111.462856
946.852996,1000,29127.934824
643.519114,1000,29127.936363
645.173792,1000,29127.936456
573.522067,1000,29127.936555
863.183226,1000,29127.936848
929.868224,1000,29127.937319
661.299169,1000,29127.937753
829.563503,1000,29127.940963
674.418636,1000,29145.446298
338.386512,1000,29145.447007
595.752833,1000,29145.447035
672.597774,1000,29145.447268
639.103579,1000,29145.447315
538.134802,1000,29145.447562
868.383302,1000,29145.449402
668.724046,1000,29145.457608
721.274102,1000,29163.160183
823.334455,1000,29163.160313
788.08349,1000,29163.161237
849.473015,1000,29163.161511
926.282502,1000,29163.162303
895.392347,1000,29163.162307
923.873059,1000,29163.163122
865.200938,1000,29163.165315
828.023179,1000,29181.249107
784.701202,1000,29181.251996
860.789246,1000,29181.253016
838.764805,1000,29181.253095
664.846419,1000,29181.253567
923.049716,1000,29181.254166
841.55047,1000,29181.255224
791.750985,1000,29181.257442
557.598004,1000,29198.026391
643.315757,1000,29198.027025
838.221368,1000,29198.027267
676.62805,1000,29198.027335
752.219885,1000,29198.027552
613.58795,1000,29198.027608
916.231444,1000,29198.027864
954.440134,1000,29198.028456
731.066909,1000,29216.467986
621.995223,1000,29216.46916
560.131232,1000,29216.469912
754.198946,1000,29216.469993
656.104895,1000,29216.47182
803.615863,1000,29216.472521
882.055457,1000,29216.473225
817.723283,1000,29216.475213
736.379718,1000,29233.8997
714.673015,1000,29233.899862
794.756504,1000,29233.900105
840.065282,1000,29233.900296
809.014508,1000,29233.901119
569.611499,1000,29233.9014
771.160115,1000,29233.901495
763.400541,1000,29233.901721
692.237701,1000,29251.15797
701.972937,1000,29251.158002
741.046751,1000,29251.158137
830.984453,1000,29251.158613
881.380719,1000,29251.158803
845.914891,1000,29251.159424
872.911236,1000,29251.159522
853.980059,1000,29251.161788
677.742435,1000,29268.591831
844.913962,1000,29268.593598
757.022388,1000,29268.593863
686.776595,1000,29268.594125
711.025607,1000,29268.594193
677.653496,1000,29268.594223
754.100152,1000,29268.594412
774.788444,1000,29268.596578
605.590214,1000,29284.990975
502.471112,1000,29284.990994
570.362216,1000,29284.991118
628.267885,1000,29284.991494
572.216373,1000,29284.99154
747.926445,1000,29284.991627
697.278132,1000,29284.991635
770.487191,1000,29284.992172
844.246591,1000,29301.926445
779.691947,1000,29301.926674
814.516564,1000,29301.926978
820.717201,1000,29301.926981
840.043245,1000,29301.92744
779.818264,1000,29301.927532
767.582216,1000,29301.927719
610.000252,1000,29301.927975
671.909926,1000,29318.500179
833.457484,1000,29318.502424
826.156098,1000,29318.502621
887.68978,1000,29318.502772
677.804386,1000,29318.502842
807.76747,1000,29318.502945
640.164398,1000,29318.502995
638.438669,1000,29318.506083
816.474161,1000,29335.262074
722.3212,1000,29335.262309
781.631429,1000,29335.262769
872.101171,1000,29335.262772
814.534189,1000,29335.263205
865.397765,1000,29335.263248
750.431573,1000,29335.26367
688.300917,1000,29335.264719
616.84226,1000,29352.448712
595.314597,1000,29352.448922
679.003743,1000,29352.449309
714.721019,1000,29352.450246
802.728448,1000,29352.450384
